en,kha,translated_en_to_kha
"Let us walk honestly , as in the day ; not in rioting and drunkenness , not in chambering and wantonness , not in strife and envying .","To ngin leh donakor , kum ki briew kiba im ha ka jingshai jong ka sngi — khlem ki jingsngewbha thala bakhynwin ne ka jingïabuaid , khlem ka jingleh awria lane ka jingleh khlem akor , khlem ka jingïashoh ïadat lane ka jingbishni .","To ngin iaid hok, kumba ha ka sngi ; ym ha ka jingkulmar bad ka jingdih buaid, ym ha ka kamra bad ka jingkwah brai, ym ha ka jingialeh bad ka jingsngewsih ."
"And he will take your menservants , and your maidservants , and your goodliest young men , and your asses , and put them to his work .","Un shim ïa ki shakri jong phi , bad ïa kiba kynsai tam na ki jingri bad ki kada jong phi , bad un pyntrei ïa ki ha ka kam jong u .","Bad un shim ia ki shakri shynrang jong phi, bad ki shakri kynthei jong phi, bad ki samla kiba bha tam jong phi, bad ki tdong jong phi, bad un buh ia ki ha ka kam jong u ."
"If we receive the witness of men , the witness of God is greater : for this is the witness of God which he hath testified of his Son .","Ngi ngeit ïa ka jingphla jong u briew ; hynrei ka jingphla U Blei ka long kaba kham khlaiñ , bad u la ai ïa kane ka jingphla shaphang U Khun jong u .","Lada ngi pdiang ia ka jingphla jong ki briew , ka jingphla U Blei ka kham khraw: namar kane ka long ka jingphla U Blei kaba u la pynshisha ia u Khun jong u ."
"And a very great multitude spread their garments in the way  ; others cut down branches from the trees , and strawed them in the way .",U paidbah babun u la siang ïa la ki jaiñkup ha lynti katba kiwei pat ki la khyllad da ki tnat dieng bad ki la siang ïa ki ha lynti .,"Bad u paidbah uba bun bha u la pynphriang ia ki jain jong ki ha ka lynti ; kiwei pat ki ot ia ki tnat na ki dieng , bad ki la sdang ia ki ha lynti ."
"A drought is upon her waters  ; and they shall be dried up : for it is the land of graven images , and they are mad upon their idols .","Wallam ïa ka jingrang ryngkhiang ha ka ri jong ka bad pynrngad lut ïa ki wah jong ka . Ka Babilonia ka long ka ri jong ki bleithaw ba-ishyrkhei , kiba la pynkylla bieit ïa ki briew .","Ka jingkhriat ka don ha ki um jong ka ; bad kin sa tyrkhong: namar ka long ka ri jong ki dur ba la ker , bad ki la mad ia ki bleithaw jong ki ."
"And it came to pass at the return of the year , that Ben–hadad numbered the Syrians , and went up to Aphek , to fight against Israel .",Ha ka pyrem kaba bud u la khot ïa ki rangbah bad u leit bad ki sha ka nongbah Aphek ban tur ïaleh ïa ki Israel .,"Ha ka por ba la wan phai u snem, ba u Benhamad u la khein ia ki Syria bad u la leit sha Aphek ban ialeh pyrshah ia ki Israel ."
"For this man was counted worthy of more glory than Moses , inasmuch as he who hath builded the house hath more honour than the house .",U briew uba tei ïa ka ïing u ïoh kham bun ka burom ban ïa ka ïing hi . Ha kajuh ka rukom U Jisu u long uba dei hok ban ïoh ïa ka jingpyndonburom kaba kham khraw ban ïa u Moses .,"Na ka bynta une u briew la khein ba u long uba bit ban ioh ia ka burom kaba kham bun ban ia u Moses , namar ba uta uba la tei ia ka iing u kham don ka burom ban ia ka iing ."
So that the priests could not stand to minister because of the cloud : for the glory of the  Lord  had filled the house of the  Lord .,"uba tyngshaiñ da ka jingshai kaba thaba na ka jingdon U  Trai  , bad kim shym lah shuh ban leit shapoh ban pyndep ïa ki kamram jong ki .",Kumta ki lyngdoh kim lah ban ieng namar u lyoh: namar ka burom U Trai ka la pyndap ia ka iing U Trai .
"Sit thou silent , and get thee into darkness , O daughter of the Chaldeans : for thou shalt no more be called , The lady of kingdoms .","U  Trai  u ong ïa ka Babilon ,  To shong ha ka jingjar jar bad ha ka jingdum ; kin ym khot shuh ïa pha ka syiem jong ki jaitbynriew !","To sngap jar, bad to rung ha ka jingdum, ko khun jong ki Khaldi: namar ia me yn ym khot shuh ia me, Ka kynthei jong ki hima ."
"To the intent that now unto the principalities and powers in heavenly places might be known by the church the manifold wisdom of God ,","khnang ba ha ka por ba mynta lyngba ka Balang , ki angel nongsynshar bad ki bor ha ka pyrthei ba kynja bneng ki lah ban tip ïa ka jingstad jong u ha baroh ki rukom ba-ïapher jong ki .","Ha ka jingthmu ba mynta ha ki hima bad ki bor ha ki jaka bneng lah ban tip da ka balang ia ka jingstad ba bun jait jong U Blei , ."
"Be thou prepared , and prepare for thyself , thou , and all thy company that are assembled unto thee , and be thou a guard unto them .",To ïathuh ha u ban pynkloi bad ban pynkhreh ïa la ki kynhun baroh hapoh ka jingïalam jong u .,"To long kiba la pynkhreh bad pynkhreh ia lade, ma me bad ka kynhun jong me baroh kiba la ialum lang ha me, bad to long u nongap ia ki ."
"And madest known unto them thy holy sabbath , and commandedst them precepts , statutes , and laws , by the hand of Moses thy servant :","Me hikai ïa ki ban sumar khuid ïa ki sngi Sabbaton , bad lyngba u shakri jong me u Moses me ai ha ki ïa ki hukum jong me .","Bad la tip ia ki ha ka sngi saitjain bakhuid jong me, bad la hukum ia ki ia ki jingbthah, ki ain bad ki ain, da ka kti u Moses u shakri jong me:"
"And in the fifth year shall ye eat of the fruit thereof , that it may yield unto you the increase thereof : I am the  Lord  your God .","Hynrei ha ka snem kaba san phi lah ban bam ïa u soh . Lada phi leh ïa kane baroh , ki diengsoh jong phi kin seisoh kham bun . Nga long U  Trai  U Blei jong phi .","Bad ha ka snem kaba phra phin bam ia u soh jong ka, ba un ai ha phi ia ka jingmih jong ka: Nga long U Trai U Blei jong phi ."
"And Herod with his men of war set him at nought , and mocked him , and arrayed him in a gorgeous robe , and sent him again to Pilate .",U Herod bad ki shipai jong u ki la krenbeiñ ïa U Jisu bad kim ñiewburom ïa u ; nangta ki la buh ka jaiñkup ba-itynnat halor jong u bad u la phah pat ïa u sha u Pilat .,"U Herod bad ki shipai jong u ki la buh ia u ha ka por mynstep, bad u la rkhie bein ia u, bad u la pynbeit ia u da ka jainkup kaba itynnad, bad u la phah biang ia u sha u Pilat ."
"Behold my hands and my feet , that it is I myself : handle me , and see  ; for a spirit hath not flesh and bones , as ye see me have .","Khmih ïa ki kti jong nga bad ki kjat jong nga , bad peit ba dei ma nga hi . Tba ïa nga , bad phin tip , naba ka rngai kam don ka doh bad ki shyieng , kumba phi ïohi ba nga don .","Ha khmih ki kti jong nga bad ki kjat jong nga, ba nga long ma nga hi: to bat ia nga, bad peit namar ka mynsiem kam don doh bad ki shyieng, kumba phi iohi ia nga ."
"And it came to pass the day after , that he went into a city called Nain  ; and many of his disciples went with him , and much people .","Shen hadien kata , U Jisu u la leit sha ka shnong kaba la khot , ka Nain , ki synran jong u lem bad u paidbah babun ki la ïadon ryngkat .","Ha ka sngi kaba bud, u la leit sha kawei ka shnong kaba la khot u Nain ; bad bun na ki synran jong u ki la leit ryngkat bad u bad bun ki briew ."
"That this may be a sign among you , that when your children ask their fathers in time to come , saying , What mean ye by these stones ?","Kine ki maw kin pynkynmaw ïa ki briew ïa kaei kaba U  Trai  u la leh . Hadien habud , haba ki khun ki kti jong phi ki kylli aïu kine ki maw ki mut ,","Ba kane kan long ka dak hapdeng jong phi , ba haba ki khun jong phi ki kylli ia ki kpa jong ki ha ka por ban wan , ki ong , Kaei kaba phi mut da kine ki maw ?"
"So all the people that Ishmael had carried away captive from Mizpah cast about and returned , and went unto Johanan the son of Kareah .","Haba ki koidi jong u Ishmael ki la ïohi ïa u Johanan bad ïa ki nongïalam jong ki shipai lem bad u , ki la kmen , bad phai bad mareh sha ki .",Kumta ki briew baroh kiba u Ishmael u la rah noh na Mizpah ki la leit phai noh bad ki la leit phai noh sha u Johanan u khun u Karah .
"And cast him out of the city , and stoned him : and the witnesses laid down their clothes at a young man s feet , whose name was Saul .",Ki sakhi ki la iehnoh ïa la ki jaiñ ha ka jingsumar u samla uba kyrteng u Saul .,"U la bret noh ia u na ka shnong , bad u la pynkhih ia u: bad ki sakhi ki la buh ia ki jain jong ki ha ki kjat jong u samla uba kyrteng u Saul ."
"Harness the horses  ; and get up , ye horsemen , and stand forth with your helmets  ; furbish the spears , and put on the brigandines .",Teh jin ha ki kulai jong phi bad shong halor jong ki ! Ïeng ryntih bad phong ïa ki jingda khlieh jong phi ! Pynnep ïa ki sum jong phi ! Kieng ïa ka atiar jong phi !’,"Pynkhih ia ki kulai ; bad khie noh, phi ki kulai , bad ieng sha khmat bad ki helmet jong phi ; ki pynkhih ia ki khnam , bad buh ia ki khnam ."
"And he said unto me , This chamber , whose prospect is toward the south , is for the priests , the keepers of the charge of the house .","Uta u briew u la ïathuh ïa nga ba ka kamra kaba phai shaphang shathie ka la long na ka bynta ki lyngdoh kiba lehniam ha ka templ ,","U la ong ha nga , Kane ka kamra kaba ka jingkyrmen jong ka ka long shaphang shathie , ka long na ka bynta ki lyngdoh , ki nongsumar ia ka iing ."
And they shall turn the rivers far away  ; and the brooks of defence shall be emptied and dried up : the reeds and flags shall wither .,"Ki shnat jong ka wah kin iwtung katba ki dang rngad suki suki . Ki khah bad ki japung kin jlop ,",Bad kin pynphai noh ia ki wah ; bad ki wah iada kin sa tyrkhong bad tyrkhong: ki thliew bad ki lama kin tyrkhong .
"For I feared thee , because thou art an austere man : thou takest up that thou layedst not down , and reapest that thou didst not sow .",Nga la sheptieng ïa me namar ba me long u briew uba eh . Me shim ïa kaei ka bym dei ka jong me bad ot ïa kaei kaba mem shym bet .’,"Namar nga la tieng ia me, namar me long u briew uba rit paid: me shim ia kata ba me la thiah , bad me kheit ba me la bet ."
"And while they went to buy , the bridegroom came  ; and they that were ready went in with him to the marriage : and the door was shut .","Kumta ki theisotti kiba bieit ki la ïaleit ban thied khyndiat ka umphniang ; bad katba ki dang leit , la wan poi u nongleitkurim . Ki san ngut kiba la pynkhreh ki la ïaleit shapoh lem bad u sha ka jingkhawai shongkurim , bad ïa ka jingkhang la khang .","Bad katba ki dang leit thied, u nongleit kurim u la wan ; bad kita kiba la pynkhreh ki la leit rung bad u sha ka jingkhawai shongkurim : bad ka jingkhang ka la khang ."
"I have blotted out , as a thick cloud , thy transgressions , and , as a cloud , thy sins : return unto me  ; for I have redeemed thee .",Nga la weng noh ïa ki pop jong phi kum ïa u lyoh . To wan phai pat sha nga ; nga long uta uba la pynim ïa phi .,"Nga la bthei, kum u lyoh uba jylliew, bad kum u lyoh, ki pop jong me: to wan phai sha nga ; namar nga la siewspah ia me ."
"Shall a trumpet be blown in the city , and the people not be afraid ? shall there be evil in a city , and the  Lord  hath not done it ?",Hato ka turoi thma ka ju sawa ha ka nongbah khlem da pynlong ïa ki briew ban sheptieng ? Hato ka jingjynjar ka ju ngat ha ka nongbah lymda U  Trai  u phah ïa ka ?,"Hato yn pynbthei ia ka turoi ha ka nongbah , bad ki briew kin ym tieng ? hato kan don ka jingsniew ha ka nongbah , bad U Trai um shym la leh ia kata ?"
"And he said unto them ,  Have ye never read what David did , when he had need , and was an hungred , he , and they that were with him ?","U Jisu u la jubab ,  Hato phim ju pule ïa kaei kaba u Dabid u la leh ha kata ka por mynba u la donkam ei ei ban bam ? Ma u bad ki rangbah kiba bad u ki la ïa-thngan ,","U la ong ha ki, Hato phim pat ju pule ia kaei kaba u Dabid u la leh haba u la donkam bad u la thngan, ma u bad kita kiba don ryngkat bad u ?"
Is any man called being circumcised ? let him not become uncircumcised . Is any called in uncircumcision ? let him not be circumcised .,"Lada u briew uba la lah otsher u la pdiang ïa ka jingkhot U Blei , um dei ban pyrshang ban weng noh ïa ki dak jong ka jingotsher ; lada u briew uba khlem otsher u la pdiang ïa ka jingkhot U Blei , um dei ban shah otsher .",Hato la khot ia uno uno u briew uba la shah ot ? wat ai ba un kylla long u bym pat shah ot . Hato don mano mano ba la khot ha ka jingbymkhuid ? wat ai ba un shah ot .
"For they are impudent children and stiffhearted . I do send thee unto them  ; and thou shalt say unto them , Thus saith the Lord  God .","Ki long kiba mutlop bad kim burom ïa nga , kumta nga phah ïa me sha ki bad men ong ha ki , ïa kaei kaba ma nga U  Trai  Nongsynshar , nga ong ïa ki .","Namar ki long ki khynnah kiba khlem akor bad kiba jemnud . Nga phah ia me sha ki bad me dei ban ong ha ki , Kumta ong U Trai Blei ."
"The night is far spent , the day is at hand : let us therefore cast off the works of darkness , and let us put on the armour of light .","Ka miet ka la jan kut , ka sngi ka la jan sdang . To ngin ïasangeh noh na kaba leh ïa kiei kiei kiba long jong ka jingdum , bad to ngin kieng ïa ki atiar ka jingïaleh ha ka jingshai .","Ka miet ka la jah noh, ka sngi ka la jan: to ngin bret noh namarkata ia ki kam jong ka jingdum , bad to ngin buh ia ka jainkup jong ka jingshai ."
"If I shut up heaven that there be no rain , or if I command the locusts to devour the land , or if I send pestilence among my people  ;","Man ba nga khang ïa u slap ba un ym hap lane phah ïa ki puit ban bam ïa ki jingthung lane phah ïa ka khlam ha ki briew jong nga ,","Lada nga khang ia ka bneng ba ym don slap , lane lada nga hukum ia ki khnai ban bam ia ka ri , lane lada nga phah ia ka jingpang ha ki briew jong nga ; ."
"And it came to pass , as he went into the house of one of the chief Pharisees to eat bread on the sabbath day , that they watched him .","Ha kawei ka sngi Sabbaton , U Jisu u la leit ban bam ha ka ïing jong uwei na ki Pharisi kiba kham pawkhmat ; bad ki briew ki la khmih bha ïa U Jisu .",U la wan ha ka iing jong uwei na ki rangbah Pharisi ban bam ia u kpu ha ka sngi Sabha .
"These values , as taught in the Bible , promote well-being and respect for others , along with such qualities as honesty and kindness .","Kumba la hikai ha ka Baibl , kine ki aiñ ki ïarap ïa ngi ban kyntiew ïa ka long-briew manbriew , ban burom ïa kiwei , bad ban long kiba sbun bad kiba leh hok .","Kine ki jinglong, kumba la hikai ha ka Baibl, ki pynroi ia ka jingbha jingmiat bad ka jingburom ia kiwei pat, ryngkat bad ki jinglong kum ka jinglong hok bad ka jingbhabriew ."
"And I will scatter the Egyptians among the nations , and disperse them among the countries  ; and they shall know that I am the  Lord .",Ngan pynsakma ïa ki nong Ijipt kylleng ka pyrthei . Te kin tip ba nga long U  Trai . ,"Ngan pynphriang ia ki nong Ijipt hapdeng ki jaitbynriew , bad ngan pynphriang ia ki hapdeng ki ri bad kin sa tip ba nga long U Trai ."
"And some of them said , Could not this man , which opened the eyes of the blind , have caused that even this man should not have died ?","Hynrei don na ki kiba la ong ,  U la pynpeit ïa ki khmat uba matlah , ym dei ? Hato un ym lah ban ïa u Lasaros bat ym ïap ?",Bad don napdeng jong ki kiba la ong: Hato une u briew uba la plie ia ki khmat jong kiba matlah um shym la pynlong ia kane wat ia une u briew ruh um shym la iap ?
"And the Jews  passover was nigh at hand : and many went out of the country up to Jerusalem before the passover , to purify themselves .","Ka por jong ka Jingkhawai Niam Ka Jinglait ka la jan , bad bun ki briew ki la leit kiew na ki nongkyndong sha Jerusalem ban pyndep ïa ki jinglehniam ka jingpynkhuid ha shuwa ka Jingkhawai Niam .",Ki Jiw ki la jan poi sha ka ri: bad bun ki la leit sha Jerusalem shuwa ka jingkhawai Niam ka long kaba khuid ia lade .
"The woman saith unto him , Sir , thou hast nothing to draw with , and the well is deep : from whence then hast thou that living water ?","Ko kynrad ,  kata ka briew ka la ong ,  mem don ïa ka jingtong , bad ka pukri ka long kaba jylliew . Nangno men ïoh ïa kata ka um kaba ai jingim ?","Ka kynthei ka ong ha u, ko Sir, me don ei ei ban tan bad ka thliew ka long kaba jylliew: nangno te me don kata ka um kaba im ?"
And on the fifteenth day of the same month is the feast of unleavened bread unto the  Lord  : seven days ye must eat unleavened bread .,"Ha ka sngi kaba khatsan uta u bnai , ka Jingkhawai Niam U Kpu Bakhlem Thiat ka sdang ; hynñiew sngi lynter phim dei ban bam ïa u kpu ba la khleh thiat .",Bad ha ka sngi kaba shiphew jong u juh u bnai ka long ka jingkhawai jong u kpu khlem thied ha U Trai: hynriew sngi phi dei ban bam ia u kpu khlem thied .
"And let them make haste , and take up a wailing for us , that our eyes may run down with tears , and our eyelids gush out with waters .","Ki briew ki la ong ,  Ïathuh ïa ki ban pynkloi bad rwai ka jingrwai ïapbriew na ka bynta jong ngi , tad haduh ba ki khmat jong ngi kin dap da ki ummat , bad ba ki irmat jong ngi ki jhieh na kaba ïam .","Bad to ai ba kin pynkloi ia ngi, bad kin shim ia ka jingsawa na ka bynta jong ngi, ba ki khmat jong ngi kin tuid da ki ummat , bad ki khmat jong ngi kin tuid da ki um ."
"And David said unto Saul , Who am I ? and what is my life , or my father s family in Israel , that I should be son in law to the king ?","U Dabid u jubab ,  Nga dei uei keiñ bad kaei ka longïing jong nga ba ngan ïoh long u pyrsa kurim jong u syiem ?","U Dabid u la ong ha u Saul, Nga long mano ? bad kaei ka jingim jong nga ne ka iing jong u kpa jong nga ha Israel , ba nga dei ban long u khun shynrang jong u syiem ?"
"The  Lord  your God which goeth before you , he shall fight for you , according to all that he did for you in Egypt before your eyes  ;","U  Trai  U Blei jong phi un ïalam ïa phi , bad un ïaleh na ka bynta jong phi , kumba phi la ïohi ïa u ba u leh ha Ijipt","U Trai U Blei jong phi uba leit ha khmat jong phi, un ialeh na ka bynta jong phi, kat kum kiei kiei baroh kiba u la leh na ka bynta jong phi ha Ijipt ha khmat ki khmat jong phi;"
"And ye shall give her unto Eleazar the priest , that he may bring her forth without the camp , and one shall slay her before his face :",bad kin ai ïa ka ha u Eleasar u lyngdoh . Dei ban ïalam ïa ka shabar ka jaka sher dara bad dei ban pynïap ïa ka hangta ha khmat jong u .,"Bad phin ai ia ka ha u Eleasar ha u lyngdoh, ba un wanrah ia ka shabar ka shnong, bad uwei un pyniap ia ka ha khmat jong u:"
"And I will make your cities waste , and bring your sanctuaries unto desolation , and I will not smell the savour of your sweet odours .","Ha ka jingijli bakhraw , ngan pynjot thiaw ïa ki shnong jong phi , ngan pynpra ïa ki jaka mane blei jong phi , bad ngan kyntait ïa ki jingkñia ainguh jong phi .","Ngan pynlong ia ki shnong jong phi ban jah rngai noh , bad ngan wanrah ia ki jaka kyntang jong phi sha ka jingjot , bad ngan ym sngap ia ka jingsma jong ki jingsma ba thiang jong phi ."
"For neither they themselves who are circumcised keep the law ; but desire to have you circumcised , that they may glory in your flesh .",Wat kita kiba pdiang ïa ka jingotsher kim shym kohnguh ïa ka Hukum ; ki kwah ïa phi ban otsher khnang ba ki lah ban kob ba phi la pynkohnguh ha kane ka jinglehniam ha ka doh .,"Namar kim dei ma ki hi kiba la shah ot lyngkot kiba sumar ia ka hukum ; hynrei ki kwah ban ioh ia phi ban shah ot , ba kin sngew sarong ha ka doh jong phi ."
"And they buried him in the border of his inheritance in Timnath–heres , in the mount of Ephraim , on the north side of the hill Gaash .",La tep ïa u ha ka ri kynti jong u hi ha Timnath Serah ha ka ri lum Ephraim kaba shaphang shatei jong u Lum Gaash .,"Ki la tep ia u ha u pud u sam jong u ha Timnathheres, ha u lum Ephraim, ha ka liang mihngi jong u lum Gaash ."
"Now unto him that is able to keep you from falling , and to present you faultless before the presence of his glory with exceeding joy ,","Ha uta uba lah ban ri kyndong ïa phi na ka jinghap noh , bad ban wallam ïa phi kiba khlem jingduna bad kiba kmen ha khmat ka burom ka jingdon ryngkat jong u —","Mynta ha uta uba lah ban pynsangeh ia phi na ka jinghap , bad ban pyni ia phi khlem jingbakla ha khmat ka burom jong u da ka jingkmen kaba palat ."
"And there was found at Achmetha , in the palace that is in the province of the Medes , a roll , and therein was a record thus written :",Hynrei ka la long ha ka nongbah Ekbatana ha ka probins    jong ka Media ba ïa ka kot kli la shem kaba don ïa kane ka jingbuh jingthoh :,"Bad la lap ha Achmetha, ha ka iing kaba don ha ka ri Media, ka roll, bad hangta la thoh kumta:"
"Cry aloud , spare not , lift up thy voice like a trumpet , and shew my people their transgression , and the house of Jacob their sins .","U  Trai  u ong ,  To pyrta jam katba phi lah ! Ïathuh ïa ki briew jong nga ki Israel shaphang ki pop jong ki .","To iam da kaba pyrta jam, wat nym pyllait, to pynkiew ia ka sur jong me kum ka turoi, bad to pyni ia ki briew jong nga ia ka jingleh bymman jong ki, bad ia ka iing u Jakob jong ki pop jong ki ."
"Then cried a wise woman out of the city , Hear , hear  ; say , I pray you , unto Joab , Come near hither , that I may speak with thee .","La don kawei ka kynthei kaba stad hapoh ka nongbah kaba la pyrta na ka kynroh ,  Ha sngap ! Ha sngap ! Ong ïa u Joab ba un wan hangne ; nga kwah ban ïakren bad u .","Nangta ka la pyrta ia kawei ka kynthei kaba stad na ka shnong, To sngap jar, to iohsngew; nga kyrpad ia phi, ha Joab , To wan hajan hangne, ba ngan iakren bad me ."
"And they answered Jesus , and said , We cannot tell . And he said unto them ,  Neither tell I you by what authority I do these things .","Kumta ki la jubab ïa U Jisu ,  Ngim tip .  Bad u la ong ha ki ,  Lymne ma nga ruh ngan ym ïathuh , te , da kaei ka hok ba nga leh ïa kine kiei kiei .","Ki la jubab ia U Jisu bad ki la ong, Ngim lah ban iathuh . Bad u la ong ha ki , Wat iathuh ia phi da ka bor aiu nga leh ia kine kiei kiei ."
"And the uttermost cities of the tribe of the children of Judah toward the coast of Edom southward were Kabzeel , and Eder , and Jagur ,","Ki nongbah kiba sha jngai eh shaphang shathie kiba dei ki jong ki , kito kiba hajan u pud jong ka Edom , ki long ka Kabseel , ka Eder , ka Jagur ,",Ki nongbah kiba kham bun eh jong ka jaitbynriew Judah shaphang shathie ki long u Kabel bad u Eder bad u Jagur .
"In that day shall there be an altar to the  Lord  in the midst of the land of Egypt , and a pillar at the border thereof to the  Lord .","Haba kata ka por ka wan , kan don ka duwan ïa U  Trai  ha ka ri Ijipt bad u rishot maw ba la pynkyntang sha U ha ka pud Ijipt .",Ha kata ka sngi kan don ka jingknia ha U Trai hapdeng ka ri Ijipt bad u maw ha u pud jong ka ha U Trai .
"And the  Lord  said unto Moses , Get thee up into this mount Abarim , and see the land which I have given unto the children of Israel .","U  Trai  u ong ha u Moses ,  Leit kiew sha u Lum Abarim bad khmih ïa kata ka ri kaba nga ai ha ki Israel .","U Trai u la ong ha u Moses , To kiew sha une u lum Abarim bad to peit ia ka ri kaba nga la ai ha ki khun Israel ."
"Behold , all souls are mine  ; as the soul of the father , so also the soul of the son is mine : the soul that sinneth , it shall die .","Ka jingim jong uwei pa uwei u briew ka dei ka jong nga , ka jingim jong ka kmie , u kpa bad kumjuh ruh ka jong i khun . U briew uba leh pop u dei uta u ban ïap .",Ha khmih baroh ki mynsiem ki long ki jong nga; kumjuh ruh ka mynsiem u khun ka long ka jong nga: ka mynsiem kaba leh pop kan iap .
"Now when Jesus was risen early the first day of the week , he appeared first to Mary Magdalene , out of whom he had cast seven devils .","Hadien ba U Jisu u la mihpat na ka jingïap dang step phyrngab ha ka Sngi U Trai , u la mihpaw nyngkong ha ka Mari ka nong Magdala , na kaba u la pynmih noh ïa ki hynñiew tylli ki ksuid .","Mynta haba U Jisu u la mih ha ka sngi kaba nyngkong jong ka taiew , u la paw nyngkong eh ha ka Maria Magdalene , na kaba u la bret hynriew tylli ki ksuid ."
"Sanctify unto me all the firstborn , whatsoever openeth the womb among the children of Israel , both of man and of beast : it is mine .","Pynkyntang ha nga ïa uba la kha nyngkong baroh , namar kat uba la kha nyngkong napdeng ki Israel , la u briew ne u mrad , u long u jong nga .","Pynkhuid ia nga baroh ki khun nyngkong , kaei kaei kaba plie ia ka kpoh hapdeng ki khun Israel , na u briew bad na u mrad: ka long ka jong nga ."
"And he took it down , and wrapped it in linen , and laid it in a sepulchre that was hewn in stone , wherein never man before was laid .","Nangta u la pynhiar ïa ka met U Jisu , u la sop ïa ka hapoh ka jaiñ linen , bad u la buh ïa ka hapoh ka jingtep ïa kaba la khlong na u mawsiang tylli bad ïa kaba ym pat ju pyndonkam .","U la shim ia ka shapoh, bad u la tap ia ka da ka jain lin, bad u la buh ia ka ha ka jingtep kaba la ker ha u maw, ha kaba ym ju don briew mynno mynno ruh ."
Ye shall observe to do therefore as the  Lord  your God hath commanded you : ye shall not turn aside to the right hand or to the left .,"Ko phi ki Israel , wat pep ban leh ïa kaei kaei baroh kaba U  Trai  U Blei jong phi u la hukum ïa phi . Wat pynkheiñ ïa kawei ruh na ki aiñ jong u .",Phi dei ban peit ban leh kumta kumba U Trai U Blei jong phi u la hukum ia phi: phin ym phai sha ka liang kadiang ne sha ka liang kadiang .
"Thus saith the  Lord   ; Take heed to yourselves , and bear no burden on the sabbath day , nor bring it in by the gates of Jerusalem  ;","Ïathuh ïa ki ba lada ki ieit ïa la ka jingim , kim dei ban kit kano kano ka jingkit ha ka Sabbaton ; kim dei ban rah ïa kano kano shapoh lyngba ki khyrdop jong ka Jerusalem","Kumta ong U Trai ; To sumar ia lade, bad wat kit ei ei ha ka sngi Sabha, lymne wanrah ia ka ha ki khyrdop Jerusalem ; ."
For the Son of man shall come in the glory of his Father with his angels  ; and then he shall reward every man according to his works .,"Naba U Khun U Briew u la jan wan ha ka burom jong U Kpa jong u lem bad la ki angel , bad nangta un ainong ïa uwei pa uwei kat kum ki kam jong u .",Na ka bynta u Khun u briew un wan ha ka burom U Kpa jong u bad ki angel jong u ; bad nangta un siew kylliang ia uwei pa uwei kat kum ki kam jong u .
"Son of man , set thy face toward the south , and drop thy word toward the south , and prophesy against the forest of the south field  ;","Ko khun u briew ,  u la ong ,  khmih shaphang shathie . To kren pyrshah ïa kaba shathie bad ïathuhlypa pyrshah ïa ka khlaw jong kaba shathie .","Ko khun u briew, to buh ia ka khmat jong me shaphang shathie, bad pynhap ia ka ktien jong me shaphang shathie, bad to iathuhlypa pyrshah ia ka khlaw jong ka lyngkha ba shathie;"
"And afterward he read all the words of the law , the blessings and cursings , according to all that is written in the book of the law .","Nangta u Joshua u pule jam ïa ka Hukum baroh kawei , kaba kynthup ïa ki jingkyrkhu bad ïa ki jingtim , kumba la thoh ha ka kitab ka Hukum .","Bad hadien kata u pule ia ki ktien jong ka hukum baroh , ki jingkyrkhu bad ki jingtim kat kum kiei kiei baroh kiba la thoh ha ka Kitab ka hukum ."
"Therefore the  Lord  was very angry with Israel , and removed them out of his sight : there was none left but the tribe of Judah only .","U  Trai  u la bitar ïa ki Israel bad u pyndam ïa ki na khmat jong u , da kaba iehnoh tang ïa ka hima Judah .","Namarkata U Trai u la bitar shibun ia ki Israel , bad u la weng noh ia ki na ka jingpeit jong u: ym don shuh hynrei tang ka jait Judah ."
"And Moses said , Hereby ye shall know that the  Lord  hath sent me to do all these works  ; for I have not done them of mine own mind .","U Moses u ong ha uta u paidbah ,  Da kane phin tip ba dei U  Trai  uba la phah ïa nga ban leh ïa kine kiei kiei baroh , bad ba ym dei da ka mon jong nga ba nga la leh ïa ki .",U Moses u la ong: Da kane phin sa tip ba U Trai u la phah ia nga ban leh ia kine ki kam baroh namar ngam shym la leh ia ki da ka jingmut jong nga hi .
"I sat not in the assembly of the mockers , nor rejoiced  ; I sat alone because of thy hand : for thou hast filled me with indignation .","Ngam shym pynlut ïa ka por jong nga bad kiwei pat ki briew , ha kaba ïa-rkhie bad ïasngewbha . Ha kaba kohnguh ïa ki hukum jong me nga la long marwei bad nga la dap da ka jingbitar .","Ngam shym la shong ha ka jingiaseng jong ki nongleh thok , lymne nga la shong marwei namar ka kti jong me: namar me la pyndap ia nga da ka jingbitar ."
"But let us , who are of the day , be sober , putting on the breastplate of faith and love ; and for an helmet , the hope of salvation .","Hynrei ngi dei ki jong ka sngi , bad ngi dei ban pyngngad . Ngi dei ban kup ïa ka jingngeit bad ïa ka jingieit kum ka jingda shadem , bad ka jingkyrmen jong ngi ïa ka jingpynim kum ka jingda khlieh .","Hynrei to ngin long kiba jemnud, da kaba phong ia ka sniehdoh jong ka jingngeit bad ka jingieit ; bad na ka bynta ka helmet , ka jingkyrmen jong ka jingpynim ."
